"NU_CUSTOMER";"BANDEIRA";"RELATORIO"
1023354109;"1023354109-98";"TIPO DE PAGAMENTO"
1023354575;"1023354575-10";"TIPO DE PAGAMENTO"
1023354575;"1023354575-11";"TIPO DE PAGAMENTO"
1023354575;"1023354575-12";"TIPO DE PAGAMENTO"
1023354575;"1023354575-20";"TIPO DE PAGAMENTO"
1023354575;"1023354575-21";"TIPO DE PAGAMENTO"
1023354575;"1023354575-3";"TIPO DE PAGAMENTO"
1023354575;"1023354575-38";"TIPO DE PAGAMENTO"
1023354575;"1023354575-39";"TIPO DE PAGAMENTO"
1023354575;"1023354575-4";"TIPO DE PAGAMENTO"
1023354575;"1023354575-41";"TIPO DE PAGAMENTO"
1023354575;"1023354575-43";"TIPO DE PAGAMENTO"
1023354575;"1023354575-61";"TIPO DE PAGAMENTO"
1023354575;"1023354575-62";"TIPO DE PAGAMENTO"
1023354575;"1023354575-94";"TIPO DE PAGAMENTO"
1023354575;"1023354575-96";"TIPO DE PAGAMENTO"
1023354575;"1023354575-97";"TIPO DE PAGAMENTO"
1023354575;"1023354575-98";"TIPO DE PAGAMENTO"
1023516680;"1023516680-10";"TIPO DE PAGAMENTO"
1023516680;"1023516680-11";"TIPO DE PAGAMENTO"
1023516680;"1023516680-20";"TIPO DE PAGAMENTO"
1023516680;"1023516680-3";"TIPO DE PAGAMENTO"
1023516680;"1023516680-38";"TIPO DE PAGAMENTO"
1023516680;"1023516680-41";"TIPO DE PAGAMENTO"
1023516680;"1023516680-61";"TIPO DE PAGAMENTO"
1023516680;"1023516680-94";"TIPO DE PAGAMENTO"
1023516680;"1023516680-96";"TIPO DE PAGAMENTO"
1023516680;"1023516680-97";"TIPO DE PAGAMENTO"
1023539290;"1023539290-10";"TIPO DE PAGAMENTO"
1023539290;"1023539290-11";"TIPO DE PAGAMENTO"
1023539290;"1023539290-12";"TIPO DE PAGAMENTO"
1023539290;"1023539290-20";"TIPO DE PAGAMENTO"
1023539290;"1023539290-21";"TIPO DE PAGAMENTO"
1023539290;"1023539290-3";"TIPO DE PAGAMENTO"
1023539290;"1023539290-38";"TIPO DE PAGAMENTO"
1023539290;"1023539290-39";"TIPO DE PAGAMENTO"
1023539290;"1023539290-4";"TIPO DE PAGAMENTO"
1023539290;"1023539290-41";"TIPO DE PAGAMENTO"
1023539290;"1023539290-43";"TIPO DE PAGAMENTO"
1023539290;"1023539290-61";"TIPO DE PAGAMENTO"
1023539290;"1023539290-62";"TIPO DE PAGAMENTO"
1023539290;"1023539290-94";"TIPO DE PAGAMENTO"
1023539290;"1023539290-96";"TIPO DE PAGAMENTO"
1023539290;"1023539290-97";"TIPO DE PAGAMENTO"
1023539290;"1023539290-98";"TIPO DE PAGAMENTO"
1023663683;"1023663683-21";"TIPO DE PAGAMENTO"
1024256321;"1024256321-12";"TIPO DE PAGAMENTO"
1024256321;"1024256321-21";"TIPO DE PAGAMENTO"
1024256321;"1024256321-39";"TIPO DE PAGAMENTO"
1024256321;"1024256321-4";"TIPO DE PAGAMENTO"
1024256321;"1024256321-43";"TIPO DE PAGAMENTO"
1024256321;"1024256321-62";"TIPO DE PAGAMENTO"
1024256321;"1024256321-98";"TIPO DE PAGAMENTO"
1024565073;"1024565073-12";"TIPO DE PAGAMENTO"
1024565073;"1024565073-21";"TIPO DE PAGAMENTO"
1024565073;"1024565073-43";"TIPO DE PAGAMENTO"
1024762952;"1024762952-39";"TIPO DE PAGAMENTO"
1024762952;"1024762952-4";"TIPO DE PAGAMENTO"
1024762952;"1024762952-98";"TIPO DE PAGAMENTO"
1025686630;"1025686630-12";"TIPO DE PAGAMENTO"
1025686630;"1025686630-21";"TIPO DE PAGAMENTO"
1025686630;"1025686630-43";"TIPO DE PAGAMENTO"
1025945600;"1025945600-61";"TIPO DE PAGAMENTO"
1026117485;"1026117485-21";"TIPO DE PAGAMENTO"
1026356455;"1026356455-10";"TIPO DE PAGAMENTO"
1026356455;"1026356455-11";"TIPO DE PAGAMENTO"
1026356455;"1026356455-12";"TIPO DE PAGAMENTO"
1026356455;"1026356455-20";"TIPO DE PAGAMENTO"
1026356455;"1026356455-21";"TIPO DE PAGAMENTO"
1026356455;"1026356455-3";"TIPO DE PAGAMENTO"
1026356455;"1026356455-38";"TIPO DE PAGAMENTO"
1026356455;"1026356455-39";"TIPO DE PAGAMENTO"
1026356455;"1026356455-4";"TIPO DE PAGAMENTO"
1026356455;"1026356455-41";"TIPO DE PAGAMENTO"
1026356455;"1026356455-43";"TIPO DE PAGAMENTO"
1026356455;"1026356455-61";"TIPO DE PAGAMENTO"
1026356455;"1026356455-62";"TIPO DE PAGAMENTO"
1026356455;"1026356455-94";"TIPO DE PAGAMENTO"
1026356455;"1026356455-96";"TIPO DE PAGAMENTO"
1026356455;"1026356455-97";"TIPO DE PAGAMENTO"
1026356455;"1026356455-98";"TIPO DE PAGAMENTO"
1026711336;"1026711336-10";"TIPO DE PAGAMENTO"
1026711336;"1026711336-11";"TIPO DE PAGAMENTO"
1026711336;"1026711336-12";"TIPO DE PAGAMENTO"
1026711336;"1026711336-20";"TIPO DE PAGAMENTO"
1026711336;"1026711336-21";"TIPO DE PAGAMENTO"
1026711336;"1026711336-3";"TIPO DE PAGAMENTO"
1026711336;"1026711336-38";"TIPO DE PAGAMENTO"
1026711336;"1026711336-39";"TIPO DE PAGAMENTO"
1026711336;"1026711336-4";"TIPO DE PAGAMENTO"
1026711336;"1026711336-40";"TIPO DE PAGAMENTO"
1026711336;"1026711336-41";"TIPO DE PAGAMENTO"
1026711336;"1026711336-43";"TIPO DE PAGAMENTO"
1026711336;"1026711336-61";"TIPO DE PAGAMENTO"
1026711336;"1026711336-62";"TIPO DE PAGAMENTO"
1026711336;"1026711336-94";"TIPO DE PAGAMENTO"
1026711336;"1026711336-96";"TIPO DE PAGAMENTO"
1026711336;"1026711336-97";"TIPO DE PAGAMENTO"
1026711336;"1026711336-98";"TIPO DE PAGAMENTO"
1026724470;"1026724470-62";"TIPO DE PAGAMENTO"
1026724470;"1026724470-98";"TIPO DE PAGAMENTO"
1027514968;"1027514968-10";"TIPO DE PAGAMENTO"
1027514968;"1027514968-11";"TIPO DE PAGAMENTO"
1027514968;"1027514968-12";"TIPO DE PAGAMENTO"
1027514968;"1027514968-20";"TIPO DE PAGAMENTO"
1027514968;"1027514968-21";"TIPO DE PAGAMENTO"
1027514968;"1027514968-3";"TIPO DE PAGAMENTO"
1027514968;"1027514968-38";"TIPO DE PAGAMENTO"
1027514968;"1027514968-39";"TIPO DE PAGAMENTO"
1027514968;"1027514968-4";"TIPO DE PAGAMENTO"
1027514968;"1027514968-40";"TIPO DE PAGAMENTO"
1027514968;"1027514968-41";"TIPO DE PAGAMENTO"
1027514968;"1027514968-43";"TIPO DE PAGAMENTO"
1027514968;"1027514968-61";"TIPO DE PAGAMENTO"
1027514968;"1027514968-62";"TIPO DE PAGAMENTO"
1027514968;"1027514968-94";"TIPO DE PAGAMENTO"
1027514968;"1027514968-96";"TIPO DE PAGAMENTO"
1027514968;"1027514968-97";"TIPO DE PAGAMENTO"
1027514968;"1027514968-98";"TIPO DE PAGAMENTO"
1027817189;"1027817189-12";"TIPO DE PAGAMENTO"
1027817189;"1027817189-21";"TIPO DE PAGAMENTO"
1027817189;"1027817189-43";"TIPO DE PAGAMENTO"
1028132139;"1028132139-10";"TIPO DE PAGAMENTO"
1028132139;"1028132139-11";"TIPO DE PAGAMENTO"
1028132139;"1028132139-12";"TIPO DE PAGAMENTO"
1028132139;"1028132139-20";"TIPO DE PAGAMENTO"
1028132139;"1028132139-21";"TIPO DE PAGAMENTO"
1028132139;"1028132139-3";"TIPO DE PAGAMENTO"
1028132139;"1028132139-38";"TIPO DE PAGAMENTO"
1028132139;"1028132139-39";"TIPO DE PAGAMENTO"
1028132139;"1028132139-4";"TIPO DE PAGAMENTO"
1028132139;"1028132139-40";"TIPO DE PAGAMENTO"
1028132139;"1028132139-41";"TIPO DE PAGAMENTO"
1028132139;"1028132139-43";"TIPO DE PAGAMENTO"
1028132139;"1028132139-61";"TIPO DE PAGAMENTO"
1028132139;"1028132139-62";"TIPO DE PAGAMENTO"
1028132139;"1028132139-94";"TIPO DE PAGAMENTO"
1028132139;"1028132139-96";"TIPO DE PAGAMENTO"
1028132139;"1028132139-97";"TIPO DE PAGAMENTO"
1028132139;"1028132139-98";"TIPO DE PAGAMENTO"
1028758534;"1028758534-10";"TIPO DE PAGAMENTO"
1028758534;"1028758534-11";"TIPO DE PAGAMENTO"
1028758534;"1028758534-12";"TIPO DE PAGAMENTO"
1028758534;"1028758534-20";"TIPO DE PAGAMENTO"
1028758534;"1028758534-21";"TIPO DE PAGAMENTO"
1028758534;"1028758534-3";"TIPO DE PAGAMENTO"
1028758534;"1028758534-38";"TIPO DE PAGAMENTO"
1028758534;"1028758534-39";"TIPO DE PAGAMENTO"
1028758534;"1028758534-4";"TIPO DE PAGAMENTO"
1028758534;"1028758534-41";"TIPO DE PAGAMENTO"
1028758534;"1028758534-43";"TIPO DE PAGAMENTO"
1028758534;"1028758534-61";"TIPO DE PAGAMENTO"
1028758534;"1028758534-62";"TIPO DE PAGAMENTO"
1028758534;"1028758534-94";"TIPO DE PAGAMENTO"
1028758534;"1028758534-96";"TIPO DE PAGAMENTO"
1028758534;"1028758534-97";"TIPO DE PAGAMENTO"
1028758534;"1028758534-98";"TIPO DE PAGAMENTO"
1028839720;"1028839720-12";"TIPO DE PAGAMENTO"
1028851674;"1028851674-10";"TIPO DE PAGAMENTO"
1028851674;"1028851674-11";"TIPO DE PAGAMENTO"
1028851674;"1028851674-12";"TIPO DE PAGAMENTO"
1028851674;"1028851674-164";"TIPO DE PAGAMENTO"
1028851674;"1028851674-165";"TIPO DE PAGAMENTO"
1028851674;"1028851674-20";"TIPO DE PAGAMENTO"
1028851674;"1028851674-21";"TIPO DE PAGAMENTO"
1028851674;"1028851674-3";"TIPO DE PAGAMENTO"
1028851674;"1028851674-38";"TIPO DE PAGAMENTO"
1028851674;"1028851674-39";"TIPO DE PAGAMENTO"
1028851674;"1028851674-4";"TIPO DE PAGAMENTO"
1028851674;"1028851674-40";"TIPO DE PAGAMENTO"
1028851674;"1028851674-41";"TIPO DE PAGAMENTO"
1028851674;"1028851674-43";"TIPO DE PAGAMENTO"
1028851674;"1028851674-61";"TIPO DE PAGAMENTO"
1028851674;"1028851674-62";"TIPO DE PAGAMENTO"
1028851674;"1028851674-94";"TIPO DE PAGAMENTO"
1028851674;"1028851674-96";"TIPO DE PAGAMENTO"
1028851674;"1028851674-97";"TIPO DE PAGAMENTO"
1028851674;"1028851674-98";"TIPO DE PAGAMENTO"
1029107154;"1029107154-4";"TIPO DE PAGAMENTO"
1029192771;"1029192771-21";"TIPO DE PAGAMENTO"
1029768551;"1029768551-21";"TIPO DE PAGAMENTO"
1029974052;"1029974052-10";"TIPO DE PAGAMENTO"
1029974052;"1029974052-11";"TIPO DE PAGAMENTO"
1029974052;"1029974052-12";"TIPO DE PAGAMENTO"
1029974052;"1029974052-20";"TIPO DE PAGAMENTO"
1029974052;"1029974052-21";"TIPO DE PAGAMENTO"
1029974052;"1029974052-40";"TIPO DE PAGAMENTO"
1029974052;"1029974052-41";"TIPO DE PAGAMENTO"
1029974052;"1029974052-43";"TIPO DE PAGAMENTO"
1030107014;"1030107014-10";"TIPO DE PAGAMENTO"
1030107014;"1030107014-11";"TIPO DE PAGAMENTO"
1030107014;"1030107014-20";"TIPO DE PAGAMENTO"
1030107014;"1030107014-3";"TIPO DE PAGAMENTO"
1030107014;"1030107014-38";"TIPO DE PAGAMENTO"
1030107014;"1030107014-41";"TIPO DE PAGAMENTO"
1030107014;"1030107014-61";"TIPO DE PAGAMENTO"
1030107014;"1030107014-94";"TIPO DE PAGAMENTO"
1030107014;"1030107014-96";"TIPO DE PAGAMENTO"
1030107014;"1030107014-97";"TIPO DE PAGAMENTO"
1030598646;"1030598646-10";"TIPO DE PAGAMENTO"
1030598646;"1030598646-11";"TIPO DE PAGAMENTO"
1030598646;"1030598646-20";"TIPO DE PAGAMENTO"
1030598646;"1030598646-40";"TIPO DE PAGAMENTO"
1030598646;"1030598646-41";"TIPO DE PAGAMENTO"
1030687223;"1030687223-12";"TIPO DE PAGAMENTO"
1030687223;"1030687223-21";"TIPO DE PAGAMENTO"
1030687223;"1030687223-43";"TIPO DE PAGAMENTO"
1030736070;"1030736070-10";"TIPO DE PAGAMENTO"
1030736070;"1030736070-11";"TIPO DE PAGAMENTO"
1030736070;"1030736070-12";"TIPO DE PAGAMENTO"
1030736070;"1030736070-20";"TIPO DE PAGAMENTO"
1030736070;"1030736070-21";"TIPO DE PAGAMENTO"
1030736070;"1030736070-3";"TIPO DE PAGAMENTO"
1030736070;"1030736070-38";"TIPO DE PAGAMENTO"
1030736070;"1030736070-39";"TIPO DE PAGAMENTO"
1030736070;"1030736070-4";"TIPO DE PAGAMENTO"
1030736070;"1030736070-40";"TIPO DE PAGAMENTO"
1030736070;"1030736070-41";"TIPO DE PAGAMENTO"
1030736070;"1030736070-43";"TIPO DE PAGAMENTO"
1030736070;"1030736070-61";"TIPO DE PAGAMENTO"
1030736070;"1030736070-62";"TIPO DE PAGAMENTO"
1030736070;"1030736070-94";"TIPO DE PAGAMENTO"
1030736070;"1030736070-96";"TIPO DE PAGAMENTO"
1030736070;"1030736070-97";"TIPO DE PAGAMENTO"
1030736070;"1030736070-98";"TIPO DE PAGAMENTO"
1030838990;"1030838990-10";"TIPO DE PAGAMENTO"
1030838990;"1030838990-11";"TIPO DE PAGAMENTO"
1030838990;"1030838990-12";"TIPO DE PAGAMENTO"
1030838990;"1030838990-20";"TIPO DE PAGAMENTO"
1030838990;"1030838990-21";"TIPO DE PAGAMENTO"
1030838990;"1030838990-3";"TIPO DE PAGAMENTO"
1030838990;"1030838990-38";"TIPO DE PAGAMENTO"
1030838990;"1030838990-39";"TIPO DE PAGAMENTO"
1030838990;"1030838990-4";"TIPO DE PAGAMENTO"
1030838990;"1030838990-40";"TIPO DE PAGAMENTO"
1030838990;"1030838990-41";"TIPO DE PAGAMENTO"
1030838990;"1030838990-43";"TIPO DE PAGAMENTO"
1030838990;"1030838990-61";"TIPO DE PAGAMENTO"
1030838990;"1030838990-62";"TIPO DE PAGAMENTO"
1030838990;"1030838990-94";"TIPO DE PAGAMENTO"
1030838990;"1030838990-96";"TIPO DE PAGAMENTO"
1030838990;"1030838990-97";"TIPO DE PAGAMENTO"
1030838990;"1030838990-98";"TIPO DE PAGAMENTO"
1030905085;"1030905085-21";"TIPO DE PAGAMENTO"
1030905085;"1030905085-39";"TIPO DE PAGAMENTO"
1030905085;"1030905085-4";"TIPO DE PAGAMENTO"
1030905085;"1030905085-62";"TIPO DE PAGAMENTO"
1030905085;"1030905085-98";"TIPO DE PAGAMENTO"
1030964634;"1030964634-12";"TIPO DE PAGAMENTO"
1030964634;"1030964634-21";"TIPO DE PAGAMENTO"
1030964634;"1030964634-43";"TIPO DE PAGAMENTO"
1031300357;"1031300357-12";"TIPO DE PAGAMENTO"
1031300357;"1031300357-21";"TIPO DE PAGAMENTO"
1031300357;"1031300357-39";"TIPO DE PAGAMENTO"
1031300357;"1031300357-4";"TIPO DE PAGAMENTO"
1031300357;"1031300357-43";"TIPO DE PAGAMENTO"
1031300357;"1031300357-62";"TIPO DE PAGAMENTO"
1031300357;"1031300357-98";"TIPO DE PAGAMENTO"
1031642991;"1031642991-12";"TIPO DE PAGAMENTO"
1031642991;"1031642991-21";"TIPO DE PAGAMENTO"
1031642991;"1031642991-39";"TIPO DE PAGAMENTO"
1031642991;"1031642991-4";"TIPO DE PAGAMENTO"
1031642991;"1031642991-43";"TIPO DE PAGAMENTO"
1031642991;"1031642991-62";"TIPO DE PAGAMENTO"
1031642991;"1031642991-98";"TIPO DE PAGAMENTO"
1031967947;"1031967947-21";"TIPO DE PAGAMENTO"
1032106260;"1032106260-10";"TIPO DE PAGAMENTO"
1032106260;"1032106260-11";"TIPO DE PAGAMENTO"
1032106260;"1032106260-12";"TIPO DE PAGAMENTO"
1032106260;"1032106260-20";"TIPO DE PAGAMENTO"
1032106260;"1032106260-21";"TIPO DE PAGAMENTO"
1032106260;"1032106260-3";"TIPO DE PAGAMENTO"
1032106260;"1032106260-38";"TIPO DE PAGAMENTO"
1032106260;"1032106260-39";"TIPO DE PAGAMENTO"
1032106260;"1032106260-4";"TIPO DE PAGAMENTO"
1032106260;"1032106260-40";"TIPO DE PAGAMENTO"
1032106260;"1032106260-41";"TIPO DE PAGAMENTO"
1032106260;"1032106260-43";"TIPO DE PAGAMENTO"
1032106260;"1032106260-61";"TIPO DE PAGAMENTO"
1032106260;"1032106260-62";"TIPO DE PAGAMENTO"
1032106260;"1032106260-94";"TIPO DE PAGAMENTO"
1032106260;"1032106260-96";"TIPO DE PAGAMENTO"
1032106260;"1032106260-97";"TIPO DE PAGAMENTO"
1032106260;"1032106260-98";"TIPO DE PAGAMENTO"
1032382527;"1032382527-12";"TIPO DE PAGAMENTO"
1032382527;"1032382527-21";"TIPO DE PAGAMENTO"
1032382527;"1032382527-43";"TIPO DE PAGAMENTO"
1032488023;"1032488023-10";"TIPO DE PAGAMENTO"
1032488023;"1032488023-11";"TIPO DE PAGAMENTO"
1032488023;"1032488023-12";"TIPO DE PAGAMENTO"
1032488023;"1032488023-20";"TIPO DE PAGAMENTO"
1032488023;"1032488023-21";"TIPO DE PAGAMENTO"
1032488023;"1032488023-3";"TIPO DE PAGAMENTO"
1032488023;"1032488023-38";"TIPO DE PAGAMENTO"
1032488023;"1032488023-39";"TIPO DE PAGAMENTO"
1032488023;"1032488023-4";"TIPO DE PAGAMENTO"
1032488023;"1032488023-40";"TIPO DE PAGAMENTO"
1032488023;"1032488023-41";"TIPO DE PAGAMENTO"
1032488023;"1032488023-43";"TIPO DE PAGAMENTO"
1032488023;"1032488023-61";"TIPO DE PAGAMENTO"
1032488023;"1032488023-62";"TIPO DE PAGAMENTO"
1032488023;"1032488023-94";"TIPO DE PAGAMENTO"
1032488023;"1032488023-96";"TIPO DE PAGAMENTO"
1032488023;"1032488023-97";"TIPO DE PAGAMENTO"
1032488023;"1032488023-98";"TIPO DE PAGAMENTO"
1032645323;"1032645323-12";"TIPO DE PAGAMENTO"
1032645323;"1032645323-21";"TIPO DE PAGAMENTO"
1032645323;"1032645323-39";"TIPO DE PAGAMENTO"
1032645323;"1032645323-4";"TIPO DE PAGAMENTO"
1032645323;"1032645323-43";"TIPO DE PAGAMENTO"
1032645323;"1032645323-62";"TIPO DE PAGAMENTO"
1032645323;"1032645323-98";"TIPO DE PAGAMENTO"
1032775367;"1032775367-21";"TIPO DE PAGAMENTO"
1032776924;"1032776924-21";"TIPO DE PAGAMENTO"
1033117207;"1033117207-21";"TIPO DE PAGAMENTO"
1033286394;"1033286394-10";"TIPO DE PAGAMENTO"
1033286394;"1033286394-11";"TIPO DE PAGAMENTO"
1033286394;"1033286394-20";"TIPO DE PAGAMENTO"
1033286394;"1033286394-3";"TIPO DE PAGAMENTO"
1033286394;"1033286394-38";"TIPO DE PAGAMENTO"
1033286394;"1033286394-41";"TIPO DE PAGAMENTO"
1033286394;"1033286394-61";"TIPO DE PAGAMENTO"
1033286394;"1033286394-94";"TIPO DE PAGAMENTO"
1033286394;"1033286394-96";"TIPO DE PAGAMENTO"
1033286394;"1033286394-97";"TIPO DE PAGAMENTO"
1033557029;"1033557029-12";"TIPO DE PAGAMENTO"
1033557029;"1033557029-21";"TIPO DE PAGAMENTO"
1033557029;"1033557029-39";"TIPO DE PAGAMENTO"
1033557029;"1033557029-4";"TIPO DE PAGAMENTO"
1033557029;"1033557029-43";"TIPO DE PAGAMENTO"
1033557029;"1033557029-62";"TIPO DE PAGAMENTO"
1033557029;"1033557029-98";"TIPO DE PAGAMENTO"
1033566168;"1033566168-21";"TIPO DE PAGAMENTO"
1033566168;"1033566168-3";"TIPO DE PAGAMENTO"
1033566168;"1033566168-38";"TIPO DE PAGAMENTO"
1033566168;"1033566168-39";"TIPO DE PAGAMENTO"
1033566168;"1033566168-4";"TIPO DE PAGAMENTO"
1033566168;"1033566168-61";"TIPO DE PAGAMENTO"
1033566168;"1033566168-62";"TIPO DE PAGAMENTO"
1033566168;"1033566168-94";"TIPO DE PAGAMENTO"
1033566168;"1033566168-96";"TIPO DE PAGAMENTO"
1033566168;"1033566168-97";"TIPO DE PAGAMENTO"
1033566168;"1033566168-98";"TIPO DE PAGAMENTO"
1033603500;"1033603500-21";"TIPO DE PAGAMENTO"
1033783185;"1033783185-21";"TIPO DE PAGAMENTO"
1033783983;"1033783983-21";"TIPO DE PAGAMENTO"
1033865394;"1033865394-21";"TIPO DE PAGAMENTO"
1033943972;"1033943972-21";"TIPO DE PAGAMENTO"
1034049000;"1034049000-21";"TIPO DE PAGAMENTO"
1034116638;"1034116638-21";"TIPO DE PAGAMENTO"
1034324338;"1034324338-21";"TIPO DE PAGAMENTO"
1034326608;"1034326608-21";"TIPO DE PAGAMENTO"
1034348440;"1034348440-21";"TIPO DE PAGAMENTO"
1034400336;"1034400336-21";"TIPO DE PAGAMENTO"
1034541029;"1034541029-21";"TIPO DE PAGAMENTO"
1034564401;"1034564401-21";"TIPO DE PAGAMENTO"
1034710181;"1034710181-12";"TIPO DE PAGAMENTO"
1034710181;"1034710181-21";"TIPO DE PAGAMENTO"
1034710181;"1034710181-39";"TIPO DE PAGAMENTO"
1034710181;"1034710181-4";"TIPO DE PAGAMENTO"
1034710181;"1034710181-43";"TIPO DE PAGAMENTO"
1034710181;"1034710181-62";"TIPO DE PAGAMENTO"
1034710181;"1034710181-98";"TIPO DE PAGAMENTO"
1034851907;"1034851907-21";"TIPO DE PAGAMENTO"
1034868893;"1034868893-21";"TIPO DE PAGAMENTO"
1034989259;"1034989259-21";"TIPO DE PAGAMENTO"
1035000269;"1035000269-21";"TIPO DE PAGAMENTO"
1035055438;"1035055438-21";"TIPO DE PAGAMENTO"
1035064070;"1035064070-21";"TIPO DE PAGAMENTO"
1035099621;"1035099621-10";"TIPO DE PAGAMENTO"
1035099621;"1035099621-11";"TIPO DE PAGAMENTO"
1035099621;"1035099621-12";"TIPO DE PAGAMENTO"
1035099621;"1035099621-20";"TIPO DE PAGAMENTO"
1035099621;"1035099621-21";"TIPO DE PAGAMENTO"
1035099621;"1035099621-3";"TIPO DE PAGAMENTO"
1035099621;"1035099621-38";"TIPO DE PAGAMENTO"
1035099621;"1035099621-39";"TIPO DE PAGAMENTO"
1035099621;"1035099621-4";"TIPO DE PAGAMENTO"
1035099621;"1035099621-40";"TIPO DE PAGAMENTO"
1035099621;"1035099621-41";"TIPO DE PAGAMENTO"
1035099621;"1035099621-43";"TIPO DE PAGAMENTO"
1035099621;"1035099621-61";"TIPO DE PAGAMENTO"
1035099621;"1035099621-62";"TIPO DE PAGAMENTO"
1035099621;"1035099621-94";"TIPO DE PAGAMENTO"
1035099621;"1035099621-96";"TIPO DE PAGAMENTO"
1035099621;"1035099621-97";"TIPO DE PAGAMENTO"
1035099621;"1035099621-98";"TIPO DE PAGAMENTO"
1035138643;"1035138643-21";"TIPO DE PAGAMENTO"
1035166140;"1035166140-12";"TIPO DE PAGAMENTO"
1035166140;"1035166140-21";"TIPO DE PAGAMENTO"
1035166140;"1035166140-39";"TIPO DE PAGAMENTO"
1035166140;"1035166140-4";"TIPO DE PAGAMENTO"
1035166140;"1035166140-43";"TIPO DE PAGAMENTO"
1035166140;"1035166140-62";"TIPO DE PAGAMENTO"
1035166140;"1035166140-98";"TIPO DE PAGAMENTO"
1035341406;"1035341406-21";"TIPO DE PAGAMENTO"
1035502647;"1035502647-21";"TIPO DE PAGAMENTO"
1035715365;"1035715365-21";"TIPO DE PAGAMENTO"
1035735170;"1035735170-21";"TIPO DE PAGAMENTO"
1036257573;"1036257573-21";"TIPO DE PAGAMENTO"
1036480426;"1036480426-21";"TIPO DE PAGAMENTO"
1036538688;"1036538688-21";"TIPO DE PAGAMENTO"
1036744660;"1036744660-21";"TIPO DE PAGAMENTO"
1036757916;"1036757916-21";"TIPO DE PAGAMENTO"
1036843278;"1036843278-21";"TIPO DE PAGAMENTO"
1037026400;"1037026400-21";"TIPO DE PAGAMENTO"
1037185509;"1037185509-21";"TIPO DE PAGAMENTO"
1037246222;"1037246222-10";"TIPO DE PAGAMENTO"
1037246222;"1037246222-11";"TIPO DE PAGAMENTO"
1037246222;"1037246222-12";"TIPO DE PAGAMENTO"
1037246222;"1037246222-20";"TIPO DE PAGAMENTO"
1037246222;"1037246222-3";"TIPO DE PAGAMENTO"
1037246222;"1037246222-38";"TIPO DE PAGAMENTO"
1037246222;"1037246222-39";"TIPO DE PAGAMENTO"
1037246222;"1037246222-4";"TIPO DE PAGAMENTO"
1037246222;"1037246222-40";"TIPO DE PAGAMENTO"
1037246222;"1037246222-41";"TIPO DE PAGAMENTO"
1037246222;"1037246222-43";"TIPO DE PAGAMENTO"
1037246222;"1037246222-61";"TIPO DE PAGAMENTO"
1037246222;"1037246222-62";"TIPO DE PAGAMENTO"
1037246222;"1037246222-94";"TIPO DE PAGAMENTO"
1037246222;"1037246222-96";"TIPO DE PAGAMENTO"
1037246222;"1037246222-97";"TIPO DE PAGAMENTO"
1037246222;"1037246222-98";"TIPO DE PAGAMENTO"
1037362621;"1037362621-21";"TIPO DE PAGAMENTO"
1037444385;"1037444385-10";"TIPO DE PAGAMENTO"
1037444385;"1037444385-11";"TIPO DE PAGAMENTO"
1037444385;"1037444385-20";"TIPO DE PAGAMENTO"
1037444385;"1037444385-3";"TIPO DE PAGAMENTO"
1037444385;"1037444385-38";"TIPO DE PAGAMENTO"
1037444385;"1037444385-40";"TIPO DE PAGAMENTO"
1037444385;"1037444385-41";"TIPO DE PAGAMENTO"
1037444385;"1037444385-61";"TIPO DE PAGAMENTO"
1037444385;"1037444385-94";"TIPO DE PAGAMENTO"
1037444385;"1037444385-96";"TIPO DE PAGAMENTO"
1037444385;"1037444385-97";"TIPO DE PAGAMENTO"
1037622780;"1037622780-21";"TIPO DE PAGAMENTO"
1037834663;"1037834663-21";"TIPO DE PAGAMENTO"
1037904084;"1037904084-12";"TIPO DE PAGAMENTO"
1037904084;"1037904084-21";"TIPO DE PAGAMENTO"
1037904084;"1037904084-43";"TIPO DE PAGAMENTO"
1037993796;"1037993796-21";"TIPO DE PAGAMENTO"
1038129025;"1038129025-10";"TIPO DE PAGAMENTO"
1038129025;"1038129025-11";"TIPO DE PAGAMENTO"
1038129025;"1038129025-20";"TIPO DE PAGAMENTO"
1038129025;"1038129025-40";"TIPO DE PAGAMENTO"
1038129025;"1038129025-41";"TIPO DE PAGAMENTO"
1038155441;"1038155441-12";"TIPO DE PAGAMENTO"
1038155441;"1038155441-21";"TIPO DE PAGAMENTO"
1038155441;"1038155441-43";"TIPO DE PAGAMENTO"
1038155670;"1038155670-21";"TIPO DE PAGAMENTO"
1038316747;"1038316747-21";"TIPO DE PAGAMENTO"
1038404654;"1038404654-12";"TIPO DE PAGAMENTO"
1038404654;"1038404654-21";"TIPO DE PAGAMENTO"
1038404654;"1038404654-39";"TIPO DE PAGAMENTO"
1038404654;"1038404654-4";"TIPO DE PAGAMENTO"
1038404654;"1038404654-43";"TIPO DE PAGAMENTO"
1038404654;"1038404654-62";"TIPO DE PAGAMENTO"
1038404654;"1038404654-98";"TIPO DE PAGAMENTO"
1038642636;"1038642636-12";"TIPO DE PAGAMENTO"
1038642636;"1038642636-21";"TIPO DE PAGAMENTO"
1038642636;"1038642636-43";"TIPO DE PAGAMENTO"
1039042195;"1039042195-21";"TIPO DE PAGAMENTO"
1039222444;"1039222444-21";"TIPO DE PAGAMENTO"
1039225664;"1039225664-21";"TIPO DE PAGAMENTO"
