#EC;BANDEIRA;CAMPO;VALOR_STAR;VALOR_SEC;EC_MATRIZ
"1076604584";"MAS";"TRAVA";"N";"S";"1076604584"
"1076604584";"VIS";"TRAVA";"N";"S";"1076604584"
"1076609055";"MAS";"TRAVA";"N";"S";"1076609055"
"1076612935";"MAS";"TRAVA";"N";"S";"1076612935"
"1076616116";"MAS";"TRAVA";"N";"S";"1076616116"
"1076616116";"VIS";"TRAVA";"N";"S";"1076616116"
"1076620598";"AME";"TRAVA";"S";"N";"1076620598"
"1076636010";"MAS";"TRAVA";"N";"S";"1076636010"
"1076636010";"VIS";"TRAVA";"N";"S";"1076636010"
"1076638233";"MAS";"TRAVA";"N";"S";"1076638233"
"1076639167";"DIN";"TRAVA";"N";"S";"1076639167"
"1076639744";"MAS";"TRAVA";"N";"S";"1076639744"
"1076641510";"MAS";"TRAVA";"N";"S";"1076641510"
"1076642222";"MAS";"TRAVA";"N";"S";"1076642222"
"1076649910";"MAS";"TRAVA";"S";"N";"1076649910"
"1076649910";"VIS";"TRAVA";"S";"N";"1076649910"
"1076658773";"MAS";"TRAVA";"N";"S";"1076658773"
"1076660204";"VIS";"TRAVA";"N";"S";"1076660204"
"1076663858";"MAS";"TRAVA";"N";"S";"1076663858"
"1076663858";"VIS";"TRAVA";"N";"S";"1076663858"
"1076665419";"MAS";"TRAVA";"N";"S";"1076665419"
"1076673349";"MAS";"TRAVA";"N";"S";"1076673349"
"1076674388";"MAS";"TRAVA";"N";"S";"1076674388"
"1076683921";"MAS";"TRAVA";"S";"N";"1076683921"
"1076683921";"VIS";"TRAVA";"S";"N";"1076683921"
"1076686262";"MAS";"TRAVA";"N";"S";"1076686262"
"1076686262";"VIS";"TRAVA";"N";"S";"1076686262"
"1076704708";"MAS";"TRAVA";"N";"S";"1076704708"
"1076704945";"MAS";"TRAVA";"N";"S";"1076704945"
"1076729085";"MAS";"TRAVA";"S";"N";"1076729085"
"1076729085";"VIS";"TRAVA";"S";"N";"1076729085"
"1076730890";"MAS";"TRAVA";"S";"N";"1076730890"
"1076757607";"MAS";"TRAVA";"N";"S";"1076757607"
"1076757607";"VIS";"TRAVA";"N";"S";"1076757607"
"1076770158";"MAS";"TRAVA";"N";"S";"1076770158"
"1076770670";"MAS";"TRAVA";"N";"S";"1076770670"
"1076771049";"MAS";"TRAVA";"N";"S";"1076771049"
"1076771138";"MAS";"TRAVA";"N";"S";"1076771138"
"1076772100";"MAS";"TRAVA";"N";"S";"1076772100"
"1076773050";"MAS";"TRAVA";"N";"S";"1076773050"
"1076773084";"MAS";"TRAVA";"N";"S";"1076773084"
"1076805598";"MAS";"TRAVA";"N";"S";"1076805598"
"1076807450";"MAS";"TRAVA";"N";"S";"1076807450"
"1076807906";"MAS";"TRAVA";"N";"S";"1076807906"
"1076807990";"MAS";"TRAVA";"N";"S";"1076807990"
"1076814279";"AME";"TRAVA";"S";"N";"1076814279"
"1076832196";"MAS";"TRAVA";"N";"S";"1076832196"
"1076832196";"VIS";"TRAVA";"N";"S";"1076832196"
"1076835705";"DIN";"TRAVA";"N";"S";"1020617320"
"1076835705";"MAS";"TRAVA";"N";"S";"1020617320"
"1076836817";"MAS";"TRAVA";"N";"S";"1076836817"
"1076837678";"MAS";"TRAVA";"N";"S";"1076444250"
"1076841330";"MAS";"TRAVA";"N";"S";"1076841330"
"1076842280";"MAS";"TRAVA";"N";"S";"1076842280"
"1076852030";"MAS";"TRAVA";"N";"S";"1076852030"
"1076852030";"VIS";"TRAVA";"N";"S";"1076852030"
"1076855919";"MAS";"TRAVA";"N";"S";"1076855919"
"1076855919";"VIS";"TRAVA";"N";"S";"1076855919"
"1076862176";"MAS";"TRAVA";"S";"N";"1076862176"
"1076862176";"VIS";"TRAVA";"S";"N";"1076862176"
"1076868590";"MAS";"TRAVA";"N";"S";"1076868590"
"1076870306";"MAS";"TRAVA";"N";"S";"1076870306"
"1076878811";"MAS";"TRAVA";"N";"S";"1076878811"
"1076878811";"VIS";"TRAVA";"N";"S";"1076878811"
"1076890200";"MAS";"TRAVA";"N";"S";"1076890200"
"1076890200";"VIS";"TRAVA";"N";"S";"1076890200"
"1076892733";"MAS";"TRAVA";"S";"N";"1076892733"
"1076892733";"VIS";"TRAVA";"S";"N";"1076892733"
"1076894612";"AME";"TRAVA";"S";"N";"1076894612"
"1076896305";"MAS";"TRAVA";"N";"S";"1076896305"
"1076902356";"MAS";"TRAVA";"N";"S";"1076902356"
"1076902356";"VIS";"TRAVA";"N";"S";"1076902356"
"1076923094";"MAS";"TRAVA";"N";"S";"1076923094"
"1076923094";"VIS";"TRAVA";"N";"S";"1076923094"
"1076935025";"MAS";"TRAVA";"N";"S";"1076935025"
"1076935025";"VIS";"TRAVA";"N";"S";"1076935025"
"1076946183";"MAS";"TRAVA";"N";"S";"1076946183"
"1076946930";"MAS";"TRAVA";"N";"S";"1076946930"
"1076946949";"MAS";"TRAVA";"N";"S";"1076946949"
"1076950610";"MAS";"TRAVA";"N";"S";"1076950610"
"1076955280";"VIS";"TRAVA";"N";"S";"1051622740"
"1076960682";"MAS";"TRAVA";"S";"N";"1076960682"
"1076960682";"VIS";"TRAVA";"S";"N";"1076960682"
"1076967369";"MAS";"TRAVA";"S";"N";"1076967369"
"1076983739";"MAS";"TRAVA";"N";"S";"1076983739"
"1076989931";"MAS";"TRAVA";"N";"S";"1076989931"
"1076996024";"MAS";"TRAVA";"N";"S";"1076996024"
"1076996458";"MAS";"TRAVA";"N";"S";"1076996458"
"1076998639";"MAS";"TRAVA";"N";"S";"1076998639"
"1077020900";"MAS";"TRAVA";"N";"S";"1077020900"
"1077020900";"VIS";"TRAVA";"N";"S";"1077020900"
"1077022236";"VIS";"TRAVA";"N";"S";"1077022236"
"1077038264";"MAS";"TRAVA";"N";"S";"1077038264"
"1077038264";"VIS";"TRAVA";"N";"S";"1077038264"
"1077053573";"MAS";"TRAVA";"N";"S";"1032503260"
"1077059563";"MAS";"TRAVA";"N";"S";"1077059563"
"1077063145";"MAS";"TRAVA";"N";"S";"1077063145"
"1077063382";"MAS";"TRAVA";"N";"S";"1077063382"
"1077063781";"MAS";"TRAVA";"N";"S";"1077063781"
"1077064290";"MAS";"TRAVA";"N";"S";"1077064290"
"1077068040";"MAS";"TRAVA";"S";"N";"1077068040"
"1077071482";"MAS";"TRAVA";"N";"S";"1077071482"
"1077071482";"VIS";"TRAVA";"N";"S";"1077071482"
"1077080244";"MAS";"TRAVA";"N";"S";"1077080244"
"1077080244";"VIS";"TRAVA";"N";"S";"1077080244"
"1077088008";"MAS";"TRAVA";"S";"N";"1077088008"
"1077101985";"MAS";"TRAVA";"N";"S";"1077101985"
"1077125400";"MAS";"TRAVA";"N";"S";"1077125400"
"1077131124";"MAS";"TRAVA";"N";"S";"1077131124"
"1077131124";"VIS";"TRAVA";"N";"S";"1077131124"
"1077145648";"AME";"TRAVA";"S";"N";"1077145648"
"1077149171";"AME";"TRAVA";"S";"N";"1077149171"
"1077151508";"MAS";"TRAVA";"N";"S";"1077151508"
"1077151508";"VIS";"TRAVA";"N";"S";"1077151508"
"1077160370";"MAS";"TRAVA";"N";"S";"1077160370"
"1077172980";"AME";"TRAVA";"S";"N";"1077172980"
"1077173412";"AME";"TRAVA";"S";"N";"1077173412"
"1077173730";"AME";"TRAVA";"S";"N";"1077173730"
"1077179291";"MAS";"TRAVA";"N";"S";"1077179291"
"1077179291";"VIS";"TRAVA";"N";"S";"1077179291"
"1077180370";"MAS";"TRAVA";"S";"N";"1077180370"
"1077180370";"VIS";"TRAVA";"S";"N";"1077180370"
"1077184341";"MAS";"TRAVA";"N";"S";"1077184341"
"1077198911";"MAS";"TRAVA";"S";"N";"1077198911"
"1077198911";"VIS";"TRAVA";"S";"N";"1077198911"
"1077201041";"DIN";"TRAVA";"S";"N";"1026158718"
"1077215700";"MAS";"TRAVA";"N";"S";"1077215700"
"1077228390";"MAS";"TRAVA";"N";"S";"1077228390"
"1077228390";"VIS";"TRAVA";"N";"S";"1077228390"
"1077230025";"MAS";"TRAVA";"N";"S";"1077230025"
"1077234314";"AME";"TRAVA";"S";"N";"1077234314"
"1077237267";"MAS";"TRAVA";"N";"S";"1077237267"
"1077237267";"VIS";"TRAVA";"N";"S";"1077237267"
"1077251804";"MAS";"TRAVA";"N";"S";"1077251804"
"1077274260";"MAS";"TRAVA";"N";"S";"1077274260"
"1077274260";"VIS";"TRAVA";"N";"S";"1077274260"
"1077275681";"MAS";"TRAVA";"N";"S";"1077275681"
"1077275681";"VIS";"TRAVA";"N";"S";"1077275681"
"1077281622";"MAS";"TRAVA";"N";"S";"1077281622"
"1077282025";"MAS";"TRAVA";"N";"S";"1077282025"
"1077301933";"MAS";"TRAVA";"N";"S";"1077301933"
"1077301933";"VIS";"TRAVA";"N";"S";"1077301933"
"1077306528";"MAS";"TRAVA";"S";"N";"1077306528"
"1077306528";"VIS";"TRAVA";"S";"N";"1077306528"
"1077308032";"MAS";"TRAVA";"S";"N";"1077308032"
"1077310274";"AME";"TRAVA";"S";"N";"1077310274"
"1077314156";"MAS";"TRAVA";"N";"S";"1077314156"
"1077314156";"VIS";"TRAVA";"N";"S";"1077314156"
"1077319140";"MAS";"TRAVA";"N";"S";"1077319140"
"1077335897";"MAS";"TRAVA";"S";"N";"1077335897"
"1077335897";"VIS";"TRAVA";"S";"N";"1077335897"
"1077337130";"AME";"TRAVA";"S";"N";"1077337130"
"1077338390";"MAS";"TRAVA";"N";"S";"1077338390"
"1077338390";"VIS";"TRAVA";"N";"S";"1077338390"
"1077341838";"AME";"TRAVA";"S";"N";"1077341838"
"1077343954";"MAS";"TRAVA";"S";"N";"1077343954"
"1077346864";"MAS";"TRAVA";"N";"S";"1077346864"
"1077350004";"MAS";"TRAVA";"N";"S";"1077350004"
"1077369031";"MAS";"TRAVA";"N";"S";"1077369031"
"1077369031";"VIS";"TRAVA";"N";"S";"1077369031"
"1077371036";"MAS";"TRAVA";"N";"S";"1077371036"
"1077371036";"VIS";"TRAVA";"N";"S";"1077371036"
"1077375660";"MAS";"TRAVA";"N";"S";"1077375660"
"1077375660";"VIS";"TRAVA";"N";"S";"1077375660"
"1077377506";"MAS";"TRAVA";"N";"S";"1077377506"
"1077379320";"MAS";"TRAVA";"N";"S";"1077379320"
"1077383476";"MAS";"TRAVA";"N";"S";"1077383476"
"1077395970";"MAS";"TRAVA";"S";"N";"1075315783"
"1077395970";"VIS";"TRAVA";"S";"N";"1075315783"
"1077404953";"MAS";"TRAVA";"S";"N";"1077404953"
"1077404953";"VIS";"TRAVA";"S";"N";"1077404953"
"1077406034";"MAS";"TRAVA";"N";"S";"1077406034"
"1077406034";"VIS";"TRAVA";"N";"S";"1077406034"
"1077409483";"MAS";"TRAVA";"N";"S";"1077409483"
"1077409483";"VIS";"TRAVA";"N";"S";"1077409483"
"1077416137";"MAS";"TRAVA";"N";"S";"1077416137"
"1077417168";"MAS";"TRAVA";"N";"S";"1077417168"
"1077423737";"MAS";"TRAVA";"N";"S";"1077423737"
"1077423737";"VIS";"TRAVA";"N";"S";"1077423737"
"1077423753";"AME";"TRAVA";"S";"N";"1077423753"
"1077424440";"MAS";"TRAVA";"N";"S";"1077424440"
"1077424440";"VIS";"TRAVA";"N";"S";"1077424440"
"1077432140";"MAS";"TRAVA";"N";"S";"1077432140"
"1077432140";"VIS";"TRAVA";"N";"S";"1077432140"
"1077432477";"MAS";"TRAVA";"N";"S";"1077432477"
"1077441670";"MAS";"TRAVA";"N";"S";"1077441670"
"1077441670";"VIS";"TRAVA";"N";"S";"1077441670"
"1077446621";"MAS";"TRAVA";"N";"S";"1077446621"
"1077446621";"VIS";"TRAVA";"N";"S";"1077446621"
"1077457267";"MAS";"TRAVA";"S";"N";"1077457267"
"1077457267";"VIS";"TRAVA";"S";"N";"1077457267"
"1077479228";"MAS";"TRAVA";"N";"S";"1077479228"
"1077486933";"MAS";"TRAVA";"N";"S";"1051064101"
"1077486933";"VIS";"TRAVA";"N";"S";"1051064101"
"1077492364";"MAS";"TRAVA";"N";"S";"1077492364"
"1077492364";"VIS";"TRAVA";"N";"S";"1077492364"
"1077508503";"MAS";"TRAVA";"N";"S";"1077508503"
"1077509356";"MAS";"TRAVA";"N";"S";"1077509356"
"1077528490";"MAS";"TRAVA";"S";"N";"1077528490"
"1077528490";"VIS";"TRAVA";"S";"N";"1077528490"
"1077532862";"AME";"TRAVA";"S";"N";"1077532862"
"1077548297";"MAS";"TRAVA";"N";"S";"1077548297"
"1077556940";"AME";"TRAVA";"S";"N";"1077556940"
"1077573143";"MAS";"TRAVA";"N";"S";"1077573143"
"1077573143";"VIS";"TRAVA";"N";"S";"1077573143"
"1077576681";"MAS";"TRAVA";"N";"S";"1032686933"
"1077578633";"MAS";"TRAVA";"N";"S";"1077578633"
"1077603565";"MAS";"TRAVA";"S";"N";"1077603565"
"1077612270";"MAS";"TRAVA";"N";"S";"1077612270"
"1077613129";"MAS";"TRAVA";"N";"S";"1077613129"
"1077623116";"MAS";"TRAVA";"N";"S";"1077623116"
"1077623116";"VIS";"TRAVA";"N";"S";"1077623116"
"1077629130";"MAS";"TRAVA";"N";"S";"1077629130"
"1077629130";"VIS";"TRAVA";"N";"S";"1077629130"
"1077630759";"MAS";"TRAVA";"S";"N";"1077630759"
"1077630759";"VIS";"TRAVA";"S";"N";"1077630759"
"1077632042";"MAS";"TRAVA";"N";"S";"1077632042"
"1077634240";"MAS";"TRAVA";"N";"S";"1077634240"
"1077634240";"VIS";"TRAVA";"N";"S";"1077634240"
"1077636501";"MAS";"TRAVA";"N";"S";"1077636501"
"1077636501";"VIS";"TRAVA";"N";"S";"1077636501"
"1077639764";"MAS";"TRAVA";"N";"S";"1077639764"
"1077639764";"VIS";"TRAVA";"N";"S";"1077639764"
"1077640339";"MAS";"TRAVA";"N";"S";"1077640339"
"1077644369";"MAS";"TRAVA";"N";"S";"1077644369"
"1077669981";"MAS";"TRAVA";"N";"S";"1077669981"
"1077677119";"MAS";"TRAVA";"N";"S";"1077677119"
"1077683240";"MAS";"TRAVA";"N";"S";"1077683240"
"1077683240";"VIS";"TRAVA";"N";"S";"1077683240"
"1077684913";"MAS";"TRAVA";"N";"S";"1077684913"
"1077684913";"VIS";"TRAVA";"N";"S";"1077684913"
"1077687084";"MAS";"TRAVA";"N";"S";"1077687084"
"1077706763";"MAS";"TRAVA";"N";"S";"1032915886"
"1077708472";"MAS";"TRAVA";"N";"S";"1077708472"
"1077708634";"MAS";"TRAVA";"N";"S";"1077708634"
"1077708634";"VIS";"TRAVA";"N";"S";"1077708634"
"1077710760";"MAS";"TRAVA";"N";"S";"1077710760"
"1077714693";"MAS";"TRAVA";"N";"S";"1077714693"
"1077720731";"MAS";"TRAVA";"S";"N";"1077720731"
"1077724524";"AME";"TRAVA";"S";"N";"1077724524"
"1077725210";"MAS";"TRAVA";"N";"S";"1077725210"
"1077725210";"VIS";"TRAVA";"N";"S";"1077725210"
"1077726918";"VIS";"TRAVA";"S";"N";"1077726918"
"1077733272";"AME";"TRAVA";"S";"N";"1077733272"
"1077746102";"VIS";"TRAVA";"N";"S";"1012743729"
"1077749268";"MAS";"TRAVA";"N";"S";"1077749268"
"1077749268";"VIS";"TRAVA";"N";"S";"1077749268"
"1077760164";"MAS";"TRAVA";"N";"S";"1077760164"
"1077760164";"VIS";"TRAVA";"N";"S";"1077760164"
"1077766421";"MAS";"TRAVA";"S";"N";"1077766421"
"1077766421";"VIS";"TRAVA";"S";"N";"1077766421"
"1077779981";"MAS";"TRAVA";"N";"S";"1077779981"
"1077783652";"MAS";"TRAVA";"N";"S";"1077783652"
"1077784209";"MAS";"TRAVA";"N";"S";"1077784209"
"1077784381";"MAS";"TRAVA";"N";"S";"1077784381"
"1077784390";"MAS";"TRAVA";"N";"S";"1077784390"
"1077785469";"MAS";"TRAVA";"N";"S";"1077785469"
"1077785469";"VIS";"TRAVA";"N";"S";"1077785469"
"1077795375";"MAS";"TRAVA";"N";"S";"1077795375"
"1077795375";"VIS";"TRAVA";"N";"S";"1077795375"
"1077796762";"AME";"TRAVA";"S";"N";"1077796762"
"1077798129";"AME";"TRAVA";"S";"N";"1077798129"
"1077822356";"AME";"TRAVA";"S";"N";"1077822356"
"1077861939";"AME";"TRAVA";"S";"N";"1077861939"
"1077863532";"MAS";"TRAVA";"N";"S";"1077863532"
"1077867988";"MAS";"TRAVA";"N";"S";"1077867988"
"1077871799";"MAS";"TRAVA";"N";"S";"1077871799"
"1077871950";"DIN";"TRAVA";"N";"S";"1077871950"
"1077891153";"MAS";"TRAVA";"S";"N";"1077891153"
"1077893008";"MAS";"TRAVA";"N";"S";"1077893008"
"1077893008";"VIS";"TRAVA";"N";"S";"1077893008"
"1077893300";"MAS";"TRAVA";"N";"S";"1077893300"
"1077893539";"AME";"TRAVA";"S";"N";"1077893539"
"1077893709";"VIS";"TRAVA";"N";"S";"1077893709"
"1077894888";"MAS";"TRAVA";"N";"S";"1077894888"
"1077894888";"VIS";"TRAVA";"N";"S";"1077894888"
"1077895280";"DIN";"TRAVA";"N";"S";"1077895280"
"1077898816";"MAS";"TRAVA";"N";"S";"1077898816"
"1077898816";"VIS";"TRAVA";"N";"S";"1077898816"
"1077910093";"MAS";"TRAVA";"N";"S";"1077910093"
"1077910093";"VIS";"TRAVA";"N";"S";"1077910093"
"1077922954";"AME";"TRAVA";"S";"N";"1077922954"
"1077924108";"MAS";"TRAVA";"N";"S";"1077924108"
"1077929762";"MAS";"TRAVA";"N";"S";"1077929762"
"1077930450";"MAS";"TRAVA";"N";"S";"1077930450"
"1077933280";"MAS";"TRAVA";"N";"S";"1077933280"
"1077941398";"AME";"TRAVA";"S";"N";"1077941398"
"1077958681";"MAS";"TRAVA";"N";"S";"1046600548"
"1077961518";"MAS";"TRAVA";"N";"S";"1077961518"
"1077961518";"VIS";"TRAVA";"N";"S";"1077961518"
"1077969942";"MAS";"TRAVA";"N";"S";"1077969942"
"1077972129";"MAS";"TRAVA";"N";"S";"1077972129"
"1077972471";"MAS";"TRAVA";"N";"S";"1077972471"
"1077975926";"MAS";"TRAVA";"N";"S";"1077975926"
"1077980253";"MAS";"TRAVA";"N";"S";"1077980253"
"1077980253";"VIS";"TRAVA";"N";"S";"1077980253"
"1077980296";"MAS";"TRAVA";"N";"S";"1077980296"
"1077981799";"MAS";"TRAVA";"N";"S";"1077981799"
"1077996591";"AME";"TRAVA";"S";"N";"1077996591"
"1078008407";"MAS";"TRAVA";"N";"S";"1078008407"
"1078012463";"MAS";"TRAVA";"N";"S";"1078012463"
"1078012579";"MAS";"TRAVA";"N";"S";"1078012579"
"1078014636";"MAS";"TRAVA";"N";"S";"1065966692"
"1078020547";"MAS";"TRAVA";"N";"S";"1078020547"
"1078022817";"MAS";"TRAVA";"N";"S";"1078022817"
"1078025131";"MAS";"TRAVA";"N";"S";"1078025131"
"1078047925";"MAS";"TRAVA";"N";"S";"1078047925"
"1078047925";"VIS";"TRAVA";"N";"S";"1078047925"
"1078068140";"MAS";"TRAVA";"N";"S";"1078068140"
"1078074485";"MAS";"TRAVA";"N";"S";"1078074485"
"1078079614";"VIS";"TRAVA";"S";"N";"1078079614"
"1078082330";"MAS";"TRAVA";"N";"S";"1078082330"
"1078083239";"MAS";"TRAVA";"N";"S";"1078083239"
"1078084707";"MAS";"TRAVA";"N";"S";"1078084707"
"1078085673";"MAS";"TRAVA";"N";"S";"1078085673"
"1078094532";"MAS";"TRAVA";"N";"S";"1078094532"
"1078094532";"VIS";"TRAVA";"N";"S";"1078094532"
"1078095784";"MAS";"TRAVA";"N";"S";"1078095784"
"1078095784";"VIS";"TRAVA";"N";"S";"1078095784"
"1078104554";"AME";"TRAVA";"S";"N";"1078104554"
"1078119128";"MAS";"TRAVA";"N";"S";"1078119128"
"1078122897";"MAS";"TRAVA";"N";"S";"1078122897"
"1078132000";"MAS";"TRAVA";"N";"S";"1078132000"
"1078132779";"MAS";"TRAVA";"N";"S";"1078132779"
"1078135972";"MAS";"TRAVA";"N";"S";"1078135972"
"1078141778";"MAS";"TRAVA";"N";"S";"1078141778"
"1078141778";"VIS";"TRAVA";"N";"S";"1078141778"
"1078150173";"MAS";"TRAVA";"N";"S";"1078150173"
"1078153172";"MAS";"TRAVA";"N";"S";"1078153172"
"1078153172";"VIS";"TRAVA";"N";"S";"1078153172"
"1078170980";"VIS";"TRAVA";"S";"N";"1015849226"
"1078173238";"MAS";"TRAVA";"N";"S";"1078173238"
"1078177624";"MAS";"TRAVA";"N";"S";"1078177624"
"1078179376";"MAS";"TRAVA";"N";"S";"1078179376"
"1078215534";"VIS";"TRAVA";"N";"S";"1078215534"
"1078224487";"MAS";"TRAVA";"N";"S";"1078224487"
"1078228989";"MAS";"TRAVA";"N";"S";"1078228989"
"1078228989";"VIS";"TRAVA";"N";"S";"1078228989"
"1078229349";"MAS";"TRAVA";"N";"S";"1078229349"
"1078240512";"MAS";"TRAVA";"N";"S";"1078240512"
"1078240601";"MAS";"TRAVA";"N";"S";"1078240601"
"1078249331";"MAS";"TRAVA";"N";"S";"1078249331"
"1078251697";"MAS";"TRAVA";"N";"S";"1078251697"
"1078252570";"MAS";"TRAVA";"N";"S";"1078252570"
"1078258896";"MAS";"TRAVA";"N";"S";"1078258896"
"1078271051";"VIS";"TRAVA";"S";"N";"1027778094"
"1078273992";"MAS";"TRAVA";"N";"S";"1078273992"
"1078273992";"VIS";"TRAVA";"N";"S";"1078273992"
"1078278978";"AME";"TRAVA";"S";"N";"1078278978"
"1078284382";"MAS";"TRAVA";"N";"S";"1029305320"
"1078292644";"MAS";"TRAVA";"N";"S";"1078292644"
"1078310200";"MAS";"TRAVA";"N";"S";"1078310200"
"1078314761";"MAS";"TRAVA";"N";"S";"1078314761"
"1078314761";"VIS";"TRAVA";"N";"S";"1078314761"
"1078327014";"MAS";"TRAVA";"N";"S";"1078327014"
"1078327014";"VIS";"TRAVA";"N";"S";"1078327014"
"1078328134";"AME";"TRAVA";"S";"N";"1078328134"
"1078329998";"MAS";"TRAVA";"N";"S";"1078329998"
"1078329998";"VIS";"TRAVA";"N";"S";"1078329998"
"1078341300";"MAS";"TRAVA";"N";"S";"1078341300"
"1078341300";"VIS";"TRAVA";"N";"S";"1078341300"
"1078350873";"MAS";"TRAVA";"N";"S";"1078350873"
"1078381710";"MAS";"TRAVA";"N";"S";"1078381710"
"1078381710";"VIS";"TRAVA";"N";"S";"1078381710"
"1078381841";"MAS";"TRAVA";"N";"S";"1078381841"
"1078391448";"AME";"TRAVA";"S";"N";"1078391448"
"1078394706";"AME";"TRAVA";"S";"N";"1078394706"
"1078396652";"MAS";"TRAVA";"N";"S";"1078396652"
"1078396652";"VIS";"TRAVA";"N";"S";"1078396652"
"1078416661";"DIN";"TRAVA";"N";"S";"1078416661"
"1078418664";"MAS";"TRAVA";"N";"S";"1078418664"
"1078419474";"MAS";"TRAVA";"N";"S";"1078419474"
"1078419474";"VIS";"TRAVA";"N";"S";"1078419474"
"1078422068";"MAS";"TRAVA";"N";"S";"1078422068"
"1078430230";"MAS";"TRAVA";"N";"S";"1078430230"
"1078434031";"MAS";"TRAVA";"S";"N";"1078434031"
"1078434031";"VIS";"TRAVA";"S";"N";"1078434031"
"1078441232";"MAS";"TRAVA";"N";"S";"1014280165"
"1078442581";"MAS";"TRAVA";"N";"S";"1078442581"
"1078442581";"VIS";"TRAVA";"N";"S";"1078442581"
"1078444681";"MAS";"TRAVA";"N";"S";"1076855919"
"1078444681";"VIS";"TRAVA";"N";"S";"1076855919"
"1078449667";"MAS";"TRAVA";"N";"S";"1078449667"
"1078449667";"VIS";"TRAVA";"N";"S";"1078449667"
"1078468696";"MAS";"TRAVA";"N";"S";"1078468696"
"1078468696";"VIS";"TRAVA";"N";"S";"1078468696"
"1078471220";"MAS";"TRAVA";"N";"S";"1078471220"
"1078471220";"VIS";"TRAVA";"N";"S";"1078471220"
"1078472626";"MAS";"TRAVA";"N";"S";"1078472626"
"1078493194";"MAS";"TRAVA";"N";"S";"1037448836"
"1078503408";"MAS";"TRAVA";"N";"S";"1078503408"
"1078503408";"VIS";"TRAVA";"N";"S";"1078503408"
"1078505125";"MAS";"TRAVA";"N";"S";"1054019441"
"1078506318";"MAS";"TRAVA";"N";"S";"1078506318"
"1078507330";"MAS";"TRAVA";"N";"S";"1078507330"
"1078509066";"MAS";"TRAVA";"N";"S";"1078509066"
"1078519940";"MAS";"TRAVA";"S";"N";"1078519940"
"1078524782";"MAS";"TRAVA";"N";"S";"1078524782"
"1078524782";"VIS";"TRAVA";"N";"S";"1078524782"
"1078542101";"VIS";"TRAVA";"S";"N";"1078542101"
"1078566493";"AME";"TRAVA";"S";"N";"1078566493"
"1078573171";"MAS";"TRAVA";"N";"S";"1078573171"
"1078573171";"VIS";"TRAVA";"N";"S";"1078573171"
"1078575689";"AME";"TRAVA";"S";"N";"1078575689"
"1078576928";"MAS";"TRAVA";"S";"N";"1078576928"
"1078579803";"MAS";"TRAVA";"N";"S";"1078579803"
"1078582553";"MAS";"TRAVA";"N";"S";"1078582553"
"1078582553";"VIS";"TRAVA";"N";"S";"1078582553"
"1078604891";"MAS";"TRAVA";"N";"S";"1078604891"
"1078607270";"MAS";"TRAVA";"N";"S";"1078607270"
"1078637331";"MAS";"TRAVA";"S";"N";"1003102953"
"1078646500";"MAS";"TRAVA";"N";"S";"1078646500"
"1078648112";"MAS";"TRAVA";"N";"S";"1078648112"
"1078688475";"AME";"TRAVA";"S";"N";"1078688475"
"1078691123";"MAS";"TRAVA";"N";"S";"1078691123"
"1078691123";"VIS";"TRAVA";"N";"S";"1078691123"
"1078703083";"MAS";"TRAVA";"N";"S";"1078703083"
"1078703083";"VIS";"TRAVA";"N";"S";"1078703083"
"1078708930";"MAS";"TRAVA";"N";"S";"1078708930"
"1078721766";"MAS";"TRAVA";"N";"S";"1020633406"
"1078721804";"MAS";"TRAVA";"N";"S";"1078721804"
"1078733446";"DIN";"TRAVA";"N";"S";"1045345510"
"1078738146";"MAS";"TRAVA";"N";"S";"1078738146"
"1078750340";"MAS";"TRAVA";"N";"S";"1061421144"
"1078770040";"MAS";"TRAVA";"N";"S";"1078770040"
"1078787627";"MAS";"TRAVA";"N";"S";"1078787627"
"1078787724";"DIN";"TRAVA";"N";"S";"1078787724"
"1078794623";"DIN";"TRAVA";"N";"S";"1075094620"
"1078795794";"VIS";"TRAVA";"N";"S";"1078795794"
"1078826924";"MAS";"TRAVA";"N";"S";"1078826924"
"1078830824";"MAS";"TRAVA";"N";"S";"1078830824"
"1078854316";"DIN";"TRAVA";"N";"S";"1078854316"
"1078868945";"AME";"TRAVA";"S";"N";"1078868945"
"1078880198";"MAS";"TRAVA";"N";"S";"1078880198"
"1078880198";"VIS";"TRAVA";"N";"S";"1078880198"
"1078900032";"MAS";"TRAVA";"N";"S";"1078900032"
"1078903996";"MAS";"TRAVA";"N";"S";"1078903996"
"1078953039";"MAS";"TRAVA";"N";"S";"1078953039"
"1078953934";"MAS";"TRAVA";"N";"S";"1078953934"
"1078958200";"MAS";"TRAVA";"N";"S";"1078958200"
"1078960523";"MAS";"TRAVA";"N";"S";"1078960523"
"1078980184";"VIS";"TRAVA";"N";"S";"1078980184"
"1078994177";"DIN";"TRAVA";"N";"S";"1060420730"
"1078994177";"MAS";"TRAVA";"N";"S";"1060420730"
"1079002496";"DIN";"TRAVA";"N";"S";"1079002496"
"1079014770";"MAS";"TRAVA";"N";"S";"1079014770"
"1079014770";"VIS";"TRAVA";"N";"S";"1079014770"
"1079044750";"MAS";"TRAVA";"N";"S";"1079044750"
"1079047180";"MAS";"TRAVA";"N";"S";"1079047180"
